Generation,pm,pm0,deviation,best_fitness
194,0.138,0.2,0.221417412299,86
195,0.137,0.2,0.216235327394,86
196,0.136,0.2,0.211779625194,86
197,0.135,0.2,0.205832865956,86
198,0.136,0.2,0.197604790419,86
199,0.135,0.2,0.200279134682,86
200,0.136,0.2,0.194444444444,86
201,0.137,0.2,0.19229169555,86
202,0.138,0.2,0.195440644982,86
203,0.139,0.2,0.192953252878,86
204,0.14,0.2,0.198105321817,86
205,0.141,0.2,0.194112746459,86
206,0.14,0.2,0.202124685491,86
207,0.141,0.2,0.199442119944,86
208,0.14,0.2,0.206171107994,86
209,0.139,0.2,0.20701754386,86
210,0.138,0.2,0.202292744303,86
211,0.139,0.2,0.198272258604,86
212,0.14,0.2,0.195440644982,86
213,0.139,0.2,0.20145291981,86
214,0.138,0.2,0.200614267765,86
215,0.137,0.2,0.208544125913,86
216,0.136,0.2,0.204988090234,86
217,0.135,0.2,0.207525975849,86
218,0.134,0.2,0.201788708776,86
219,0.133,0.2,0.209734139823,86
220,0.132,0.2,0.209223847019,86
221,0.131,0.2,0.207865168539,86
222,0.13,0.2,0.200446677834,86
223,0.131,0.2,0.190146692499,86
224,0.132,0.2,0.194444444444,86
225,0.133,0.2,0.197271335097,86
226,0.134,0.2,0.18948824343,86
227,0.135,0.2,0.189817376868,86
228,0.136,0.2,0.19229169555,86
229,0.137,0.2,0.197938431536,86
230,0.136,0.2,0.202292744303,86
231,0.135,0.2,0.204650511276,86
232,0.134,0.2,0.201620790834,86
233,0.135,0.2,0.195773081201,86
234,0.136,0.2,0.191796008869,86
235,0.137,0.2,0.193449902859,86
236,0.136,0.2,0.202292744303,86
237,0.135,0.2,0.202292744303,86
238,0.136,0.2,0.198439241918,86
239,0.137,0.2,0.19710467706,86
240,0.136,0.2,0.205663816066,86
241,0.135,0.2,0.211779625194,86
242,0.134,0.2,0.20145291981,86
243,0.133,0.2,0.202124685491,86
244,0.134,0.2,0.194942337085,86
245,0.135,0.2,0.194112746459,86
246,0.136,0.2,0.196938065414,86
247,0.137,0.2,0.192457016084,86
248,0.138,0.2,0.194942337085,86
249,0.139,0.2,0.198773348202,86
250,0.138,0.2,0.203133743705,86
251,0.137,0.2,0.202965449713,86
252,0.136,0.2,0.207695548378,86
253,0.135,0.2,0.211267605634,86
254,0.134,0.2,0.20939389678,86
255,0.133,0.2,0.210244863496,86
256,0.132,0.2,0.20871398454,86
257,0.131,0.2,0.204988090234,86
258,0.13,0.2,0.203975920482,86
259,0.131,0.2,0.196604981216,86
260,0.13,0.2,0.202292744303,86
261,0.129,0.2,0.20414449734,86
262,0.128,0.2,0.20145291981,86
263,0.127,0.2,0.201956673655,86
264,0.128,0.2,0.195773081201,86
265,0.129,0.2,0.187189398123,86
266,0.13,0.2,0.187353306641,86
267,0.131,0.2,0.183431952663,86
268,0.132,0.2,0.178405042477,86
269,0.133,0.2,0.174702909439,86
270,0.134,0.2,0.182130584192,86
271,0.135,0.2,0.186206896552,86
272,0.136,0.2,0.193781232649,86
273,0.137,0.2,0.194112746459,86
274,0.138,0.2,0.193615544761,86
275,0.139,0.2,0.195939368655,86
276,0.14,0.2,0.198105321817,86
277,0.139,0.2,0.205663816066,86
278,0.138,0.2,0.210926499578,86
279,0.137,0.2,0.211097028588,86
280,0.136,0.2,0.21554770318,86
281,0.135,0.2,0.225420347677,86
282,0.134,0.2,0.229449606862,86
283,0.133,0.2,0.22332859175,86
284,0.132,0.2,0.214689265537,86
285,0.131,0.2,0.209734139823,86
286,0.13,0.2,0.203470472992,86
287,0.129,0.2,0.201285095684,86
288,0.128,0.2,0.200949588046,86
289,0.127,0.2,0.20718697361,86
290,0.126,0.2,0.20820455184,86
291,0.125,0.2,0.202460850112,86
292,0.126,0.2,0.198940471211,86
293,0.127,0.2,0.195274496178,86
294,0.128,0.2,0.184409860901,86
295,0.129,0.2,0.182943603851,86
296,0.13,0.2,0.181156434556,86
297,0.131,0.2,0.182618261826,86
298,0.132,0.2,0.191961191961,86
299,0.131,0.2,0.209904333146,86
300,0.13,0.2,0.208034836353,86
301,0.131,0.2,0.19461036255,86
302,0.132,0.2,0.194942337085,86
303,0.133,0.2,0.198105321817,86
304,0.134,0.2,0.187025534852,86
305,0.135,0.2,0.181805689158,86
306,0.136,0.2,0.184083711965,86
307,0.137,0.2,0.187025534852,86
308,0.138,0.2,0.189652787384,86
309,0.137,0.2,0.201325600663,87
310,0.138,0.2,0.195219123506,87
311,0.139,0.2,0.199338296112,87
312,0.138,0.2,0.209005002779,87
313,0.137,0.2,0.216783216783,87
314,0.136,0.2,0.220025241902,87
315,0.135,0.2,0.224145208949,87
316,0.134,0.2,0.221052631579,87
317,0.133,0.2,0.226042841037,87
318,0.132,0.2,0.228293096146,87
319,0.131,0.2,0.222253441978,87
320,0.13,0.2,0.216783216783,87
321,0.129,0.2,0.213389121339,87
322,0.128,0.2,0.211024498886,87
323,0.127,0.2,0.215762996087,87
324,0.126,0.2,0.219341275403,87
325,0.125,0.2,0.222253441978,87
326,0.124,0.2,0.221566975569,87
327,0.123,0.2,0.210518992626,87
328,0.124,0.2,0.198347107438,87
329,0.125,0.2,0.188037689472,87
330,0.126,0.2,0.17870207289,87
331,0.127,0.2,0.176788854322,87
332,0.128,0.2,0.180461329715,87
333,0.129,0.2,0.187227074236,87
334,0.13,0.2,0.193579366168,87
335,0.131,0.2,0.19768722467,87
336,0.132,0.2,0.199669056812,87
337,0.131,0.2,0.209509245099,87
338,0.13,0.2,0.212543554007,87
339,0.129,0.2,0.211699164345,87
340,0.128,0.2,0.209677419355,87
341,0.127,0.2,0.20265413326,87
342,0.128,0.2,0.196534176867,87
343,0.127,0.2,0.202155589333,87
344,0.126,0.2,0.201325600663,87
345,0.127,0.2,0.195547615776,87
346,0.128,0.2,0.195547615776,87
347,0.129,0.2,0.1988424969,87
348,0.13,0.2,0.199338296112,87
349,0.129,0.2,0.200331125828,87
350,0.13,0.2,0.199007717751,87
351,0.131,0.2,0.198512191762,87
352,0.13,0.2,0.201823456278,87
353,0.131,0.2,0.199669056812,87
354,0.132,0.2,0.197522367515,87
355,0.133,0.2,0.191291250171,87
356,0.134,0.2,0.194398682043,87
357,0.133,0.2,0.205487044478,87
358,0.132,0.2,0.206155552475,87
359,0.131,0.2,0.214744484781,87
360,0.13,0.2,0.224834576939,87
361,0.129,0.2,0.22621564482,87
362,0.128,0.2,0.22500704027,87
363,0.127,0.2,0.222081753055,87
364,0.126,0.2,0.219341275403,87
365,0.125,0.2,0.21644295302,87
366,0.124,0.2,0.211530427517,87
367,0.123,0.2,0.208333333333,87
368,0.122,0.2,0.201491506698,87
369,0.121,0.2,0.207327227311,87
370,0.122,0.2,0.199172984149,87
371,0.121,0.2,0.202155589333,87
372,0.122,0.2,0.198512191762,87
373,0.123,0.2,0.19768722467,87
374,0.124,0.2,0.193906957596,87
375,0.125,0.2,0.196205142307,87
376,0.126,0.2,0.195054945055,87
377,0.127,0.2,0.189499589828,87
378,0.128,0.2,0.193088315963,87
379,0.129,0.2,0.190965092402,87
380,0.13,0.2,0.187875477881,87
381,0.131,0.2,0.187389108776,87
382,0.132,0.2,0.178063642519,87
383,0.133,0.2,0.180781758958,87
384,0.134,0.2,0.179181349959,87
385,0.135,0.2,0.178861788618,87
386,0.136,0.2,0.186741235848,87
387,0.137,0.2,0.193906957596,87
388,0.136,0.2,0.20265413326,87
389,0.135,0.2,0.205654101996,87
390,0.134,0.2,0.202986725664,87
391,0.133,0.2,0.206322795341,87
392,0.132,0.2,0.209509245099,87
393,0.131,0.2,0.217975640487,87
394,0.13,0.2,0.216953420059,87
395,0.129,0.2,0.215932914046,87
396,0.128,0.2,0.214574898785,87
397,0.127,0.2,0.211361737678,87
398,0.126,0.2,0.212881639481,87
399,0.125,0.2,0.21220565696,87
400,0.124,0.2,0.209845640384,87
401,0.123,0.2,0.20850118072,87
402,0.122,0.2,0.20665742025,87
403,0.121,0.2,0.205988355974,87
404,0.12,0.2,0.206155552475,87
405,0.121,0.2,0.199503653661,87
406,0.122,0.2,0.198347107438,87
407,0.123,0.2,0.19341563786,87
408,0.122,0.2,0.203153090859,87
409,0.121,0.2,0.207159705842,87
410,0.12,0.2,0.209341117598,87
411,0.119,0.2,0.206490084593,87
412,0.12,0.2,0.197522367515,87
413,0.121,0.2,0.194070820752,87
414,0.122,0.2,0.184963225279,87
415,0.123,0.2,0.185124642419,87
416,0.124,0.2,0.189336978811,87
417,0.125,0.2,0.190150478796,87
418,0.126,0.2,0.185932388222,87
419,0.127,0.2,0.187551187551,87
420,0.128,0.2,0.180781758958,87
421,0.129,0.2,0.182065217391,87
422,0.13,0.2,0.183190534476,87
423,0.131,0.2,0.189662245317,87
424,0.132,0.2,0.196205142307,87
425,0.131,0.2,0.206155552475,87
426,0.13,0.2,0.204986149584,87
427,0.129,0.2,0.201325600663,87
428,0.128,0.2,0.202487906012,87
429,0.127,0.2,0.205821205821,87
430,0.126,0.2,0.212881639481,87
431,0.125,0.2,0.217634709587,87
432,0.124,0.2,0.218828803586,87
433,0.123,0.2,0.21661306111,87
434,0.122,0.2,0.217464315701,87
435,0.121,0.2,0.217634709587,87
436,0.12,0.2,0.21018222284,87
437,0.119,0.2,0.209509245099,87
438,0.118,0.2,0.20682480233,87
439,0.117,0.2,0.203319502075,87
440,0.118,0.2,0.19785212722,87
441,0.117,0.2,0.206155552475,87
442,0.116,0.2,0.202155589333,87
443,0.117,0.2,0.192107426692,87
444,0.118,0.2,0.196369636964,87
445,0.119,0.2,0.199503653661,87
446,0.12,0.2,0.197522367515,87
447,0.121,0.2,0.189662245317,87
448,0.122,0.2,0.191780821918,87
449,0.123,0.2,0.191291250171,87
450,0.124,0.2,0.18174409128,87
451,0.125,0.2,0.182707993475,87
452,0.126,0.2,0.187389108776,87
453,0.125,0.2,0.216013116546,89
454,0.124,0.2,0.210390316877,89
455,0.123,0.2,0.207598371777,89
456,0.122,0.2,0.201403887689,89
457,0.123,0.2,0.195915076592,89
458,0.124,0.2,0.193509454204,89
459,0.125,0.2,0.197846567968,89
460,0.124,0.2,0.205145565335,89
461,0.123,0.2,0.211873638344,89
462,0.122,0.2,0.213360599864,89
463,0.121,0.2,0.218343600274,89
464,0.12,0.2,0.223535881221,89
465,0.119,0.2,0.225726483955,89
466,0.118,0.2,0.222191705575,89
467,0.117,0.2,0.218844152287,89
468,0.116,0.2,0.212699277831,89
469,0.115,0.2,0.209239130435,89
470,0.114,0.2,0.212774558685,90
471,0.113,0.2,0.203369434416,90
472,0.114,0.2,0.197764173543,90
473,0.115,0.2,0.191737288136,90
474,0.116,0.2,0.196490295134,90
475,0.117,0.2,0.192842942346,90
476,0.116,0.2,0.200800533689,90
477,0.115,0.2,0.20578778135,90
478,0.114,0.2,0.201281366791,90
479,0.113,0.2,0.203047720893,90
480,0.112,0.2,0.200800533689,90
481,0.111,0.2,0.200480192077,90
482,0.11,0.2,0.200160021336,90
483,0.111,0.2,0.196808510638,90
484,0.112,0.2,0.194901752523,90
485,0.113,0.2,0.196013289037,90
486,0.114,0.2,0.195060416943,90
487,0.113,0.2,0.202244189153,90
488,0.112,0.2,0.203047720893,90
489,0.111,0.2,0.204819277108,90
490,0.112,0.2,0.2,90
491,0.113,0.2,0.196331250831,90
492,0.114,0.2,0.198721363879,90
493,0.113,0.2,0.201281366791,90
494,0.112,0.2,0.202565473009,90
495,0.113,0.2,0.197126895451,90
496,0.114,0.2,0.196649381731,90
497,0.115,0.2,0.199360341151,90
498,0.116,0.2,0.198402130493,90
499,0.115,0.2,0.200800533689,90
500,0.114,0.2,0.200160021336,90
